,lot_area,utilities,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,total_bsmt_sf,heating,heating_qc,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,total_sf,saleprice
187,15256,1,8,5,3,3,4,3,4,3,1485.0,1,5,1464,0,2,0,3,1,4,6,0,0,0,0,0,1,0,0,2949.0,282922
188,14200,1,7,6,44,44,3,3,3,3,924.0,1,5,1216,941,2,1,4,1,4,8,0,1,0,0,0,0,0,0,3081.0,226000
189,12438,1,8,5,4,4,5,3,5,4,1234.0,1,5,1264,1312,2,1,4,1,5,10,0,1,0,0,0,0,0,0,3810.0,361919
190,16023,1,9,5,5,4,4,5,5,3,1398.0,1,5,1414,1384,3,1,3,1,5,11,0,1,0,0,0,0,0,0,4196.0,457347
191,20064,1,8,6,34,34,4,3,4,4,966.0,1,5,1743,0,0,1,0,1,4,5,0,1,0,0,0,0,0,0,2709.0,279000
192,9819,1,6,5,33,33,3,3,3,3,1567.0,1,3,1567,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,3134.0,196000
193,10400,1,7,5,34,34,3,3,4,3,1090.0,1,3,1370,0,2,0,3,1,3,6,0,1,0,0,0,0,0,0,2460.0,152000
194,11643,1,5,5,41,41,3,3,3,3,1248.0,1,3,1338,1296,2,2,6,2,3,12,0,0,0,0,0,0,0,0,3882.0,200000
195,11645,1,8,5,5,4,4,3,5,3,1570.0,1,5,1590,0,2,1,2,1,5,6,0,1,0,0,0,0,0,0,3160.0,294900
196,7328,1,7,5,2,1,4,3,4,3,1450.0,1,5,1450,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2900.0,224243
197,7822,1,6,3,95,60,3,2,2,2,832.0,1,3,846,492,2,0,3,1,3,7,0,0,0,0,0,0,0,0,2170.0,92000
198,9018,1,7,5,3,3,4,3,4,3,728.0,1,5,728,728,2,1,3,1,4,8,0,1,0,0,0,0,0,0,2184.0,179540
199,13472,1,10,5,7,7,5,3,5,3,2392.0,1,5,2392,0,2,0,3,1,5,8,0,1,0,0,0,0,0,0,4784.0,386250
200,1533,1,4,5,40,40,3,3,4,3,530.0,1,3,530,462,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1522.0,106500
201,11003,1,10,5,2,2,5,3,5,3,1017.0,1,5,1026,981,2,1,3,1,5,10,0,1,0,0,0,0,0,0,3024.0,310000
202,10790,1,7,5,12,12,4,3,4,3,1066.0,1,5,1108,1277,2,1,4,1,4,8,0,1,0,0,0,0,0,0,3451.0,252000
203,7128,1,7,5,69,60,3,4,3,3,918.0,1,4,918,728,2,0,4,1,3,7,0,1,0,0,0,0,0,0,2564.0,164000
204,7713,1,7,5,3,3,4,3,4,3,728.0,1,5,728,728,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2184.0,177594
205,6240,1,5,7,74,30,3,3,3,2,528.0,1,4,548,492,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1568.0,123900
206,22420,1,6,6,92,60,3,3,4,3,1370.0,0,3,1370,1254,2,1,4,1,3,10,1,0,0,0,0,0,0,0,3994.0,239000
207,15300,1,5,5,45,33,3,3,3,3,1068.0,1,3,1264,0,1,0,2,1,3,7,0,1,0,0,0,0,0,0,2332.0,169000
208,3196,1,7,5,7,6,4,3,4,3,1374.0,1,5,1557,0,2,0,2,1,4,7,0,1,0,0,0,0,0,0,2931.0,234000
209,9360,1,6,7,33,33,3,3,4,3,957.0,1,3,1287,0,1,1,2,1,3,5,0,1,0,0,0,0,0,0,2244.0,173000
210,11241,1,6,7,40,40,3,3,3,3,1004.0,1,5,1004,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,2008.0,149000
211,9260,1,7,5,3,3,4,3,4,3,1162.0,1,5,1162,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2324.0,170000
212,7993,1,7,5,2,1,4,3,5,3,1436.0,1,5,1436,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2872.0,225000
213,9239,1,5,8,47,7,3,4,3,3,960.0,1,5,960,0,1,0,3,1,4,6,1,0,0,0,0,0,0,0,1920.0,144900
214,10044,1,5,6,42,42,3,3,4,3,1196.0,1,3,1196,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2392.0,144000
215,3182,1,8,5,6,5,4,3,4,3,1256.0,1,5,1269,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2525.0,192000
216,7626,1,5,8,58,5,4,3,3,3,1031.0,1,4,1031,0,1,0,2,1,4,5,0,1,0,0,0,0,0,0,2062.0,145500
217,7008,1,4,8,110,12,3,4,2,2,448.0,1,5,448,272,1,0,1,1,2,5,0,1,0,0,0,0,0,0,1168.0,86900
218,12160,1,6,4,57,57,3,3,3,3,1505.0,1,5,1505,0,1,0,2,1,3,6,1,0,0,0,0,0,0,0,3010.0,149500
219,6305,1,5,7,72,60,3,4,2,2,920.0,1,5,954,0,1,0,2,1,2,5,0,1,0,0,0,0,0,0,1874.0,119750
220,8846,1,6,5,5,4,3,3,4,3,750.0,1,5,750,750,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2250.0,173900
221,10659,1,5,6,49,49,3,3,3,3,1050.0,1,3,1050,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2100.0,136500
222,13108,1,8,5,16,16,4,3,4,3,2062.0,1,5,2079,608,2,1,4,1,4,9,0,1,0,0,0,0,0,0,4749.0,270000
223,13500,1,6,7,50,35,3,3,4,3,1602.0,1,4,1252,0,1,0,1,1,3,4,0,1,0,0,0,0,0,0,2854.0,235000
224,7750,1,7,5,11,10,3,3,4,3,384.0,1,5,774,656,2,1,3,1,3,7,0,1,0,0,0,0,0,0,1814.0,156000
225,12450,1,5,5,7,6,3,3,4,3,1114.0,1,5,1114,0,2,0,3,1,4,6,0,0,0,0,1,0,0,0,2228.0,153000
226,4500,1,6,5,11,11,3,3,5,3,1224.0,1,5,1224,0,2,0,2,1,3,5,0,1,0,0,0,0,0,0,2448.0,165000
227,11198,1,9,5,5,3,4,3,4,4,1122.0,1,5,1134,1370,2,1,4,1,5,11,0,1,0,0,0,0,0,0,3626.0,325000
228,6221,1,5,5,69,60,3,3,3,2,728.0,1,5,760,595,2,0,3,1,3,5,0,1,0,0,0,0,0,0,2083.0,140000
229,13200,1,6,6,47,47,3,3,3,3,741.0,1,2,1497,797,3,0,5,1,3,9,0,1,0,0,0,0,0,0,3035.0,202500
230,8769,1,9,5,2,2,5,3,5,3,1702.0,1,5,1702,0,1,1,1,1,5,7,0,1,0,0,0,0,0,0,3404.0,367294
231,10200,1,6,5,22,21,4,3,4,3,1461.0,1,5,1509,0,2,0,3,1,4,5,0,1,0,0,0,0,0,0,2970.0,175000
232,9550,1,7,5,95,40,3,3,3,4,756.0,1,4,961,756,1,0,3,1,4,7,0,1,0,0,0,0,0,0,2473.0,140000
233,10331,1,7,7,25,25,3,3,4,3,1265.0,1,4,1240,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2505.0,174000
234,9587,1,7,5,5,5,4,3,4,3,856.0,1,5,1166,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2022.0,190000
235,9900,1,5,8,100,8,4,3,3,3,504.0,1,5,764,700,2,0,3,1,3,7,0,1,0,0,0,0,0,0,1968.0,129000
236,22002,1,6,7,51,19,3,4,3,3,1592.0,1,4,1652,0,1,1,3,1,4,6,0,1,0,0,0,0,0,0,3244.0,200000
237,13000,1,6,6,42,42,3,4,4,3,896.0,1,3,1182,960,2,1,4,1,4,8,0,1,0,0,0,0,0,0,3038.0,193500
238,8250,1,6,7,46,46,3,3,4,3,1092.0,1,5,1092,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2184.0,145000
239,8170,1,7,7,81,60,4,4,3,3,1022.0,1,5,1122,549,2,0,4,1,3,7,0,1,0,0,0,0,0,0,2693.0,218000
240,12048,1,5,6,58,8,3,3,0,0,0.0,1,4,1488,0,1,0,3,1,3,7,0,1,0,0,0,0,0,0,1488.0,135000
241,10858,1,5,6,58,58,3,4,3,3,1444.0,1,5,1624,0,1,0,2,1,3,6,1,0,0,0,0,0,0,0,3068.0,146500
242,7577,1,6,5,5,4,4,3,4,3,1362.0,1,5,1362,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2724.0,194700
243,7500,1,7,5,3,2,4,3,4,3,1218.0,1,5,1218,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2436.0,230348
244,6120,1,6,5,87,60,3,3,2,2,1124.0,1,3,1068,0,1,0,2,1,3,5,0,0,0,0,0,0,0,0,2192.0,109500
245,23580,1,6,6,31,31,3,3,4,3,1625.0,1,3,1625,0,2,0,3,1,2,6,0,1,0,0,0,0,0,0,3250.0,242500
246,5306,1,7,7,23,23,4,4,4,4,1064.0,1,4,1064,703,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2831.0,239000
247,8092,1,6,8,56,10,3,4,3,3,1050.0,1,5,1050,0,1,0,3,1,4,6,0,1,0,0,0,0,0,0,2100.0,156000
248,8593,1,4,6,53,53,3,3,3,3,907.0,1,5,907,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1814.0,109008
249,11067,1,2,4,71,60,3,3,0,0,0.0,1,5,640,0,1,0,1,1,3,4,0,1,0,0,0,0,0,0,640.0,68104
250,11929,1,8,7,15,15,4,3,4,3,1242.0,1,5,1251,1250,2,1,4,1,4,9,0,1,0,0,0,0,0,0,3743.0,290000
251,9900,1,5,5,44,44,3,3,4,3,1209.0,1,4,1209,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2418.0,159000
252,4882,1,4,7,73,60,3,3,3,3,348.0,1,3,453,453,1,0,2,1,3,5,0,0,0,0,0,1,0,0,1254.0,87000
253,11423,1,8,5,9,8,4,3,4,3,1581.0,1,5,1601,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,3182.0,272000
254,8772,1,7,5,5,4,4,3,4,3,1336.0,1,5,1336,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2672.0,198000
255,7628,1,4,6,70,25,3,4,3,3,801.0,1,4,1095,561,2,0,2,1,3,8,0,1,0,0,0,0,0,0,2457.0,119164
256,8335,1,5,5,56,56,3,3,0,0,0.0,1,4,1124,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1124.0,93000
257,8220,1,7,5,10,9,4,3,4,3,982.0,1,5,1008,884,2,1,3,1,3,8,0,1,0,0,0,0,0,0,2874.0,226750
258,10615,1,3,5,110,40,3,3,2,3,978.0,1,3,1014,685,2,0,3,2,3,7,0,0,0,0,0,0,0,0,2677.0,95000
259,6000,1,6,7,62,60,3,3,3,3,780.0,1,3,780,636,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2196.0,139900
260,5350,1,3,2,70,44,3,1,3,3,728.0,1,5,1306,0,1,0,3,1,2,6,0,1,0,0,0,0,0,0,2034.0,76500
261,5400,1,4,7,70,5,4,3,3,3,672.0,1,4,672,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1344.0,86900
262,17979,1,5,6,42,42,3,4,3,3,1113.0,1,5,1160,0,1,0,3,1,4,6,0,1,0,0,0,0,0,0,2273.0,152500
263,9520,1,4,5,57,57,3,3,4,3,911.0,1,3,930,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1841.0,99000
264,5330,1,4,7,70,60,2,3,3,3,420.0,1,4,708,0,1,0,2,1,2,5,0,1,0,0,0,0,0,0,1128.0,82500
265,8012,1,6,5,18,18,4,3,4,3,1575.0,1,4,1575,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,3150.0,179200
266,9000,1,5,6,44,44,3,3,3,3,1059.0,1,4,1059,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2118.0,142500
267,14299,1,4,3,46,46,3,3,3,3,1005.0,1,3,1005,0,1,0,3,1,3,5,1,0,0,0,0,0,0,0,2010.0,115400
268,7050,1,7,5,9,9,4,3,4,3,1057.0,1,5,1057,872,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2986.0,226000
269,3180,1,7,5,5,5,4,3,4,3,600.0,1,5,520,600,2,1,2,1,4,4,0,1,0,0,0,0,0,0,1720.0,144152
270,16451,1,8,5,7,7,4,3,5,3,1765.0,1,5,1804,886,2,1,4,1,4,9,0,1,0,0,0,0,0,0,4455.0,370000
271,12887,1,5,7,26,26,3,3,4,3,833.0,1,3,833,0,1,0,2,1,4,5,0,1,0,0,0,0,0,0,1666.0,149900
272,15578,1,6,5,4,4,4,3,4,3,728.0,1,4,728,728,2,1,3,1,3,8,0,1,0,0,0,0,0,0,2184.0,172785
273,7200,1,5,8,60,8,3,3,3,3,864.0,1,4,864,0,1,0,3,1,4,5,0,1,0,0,0,0,0,0,1728.0,129000
274,17043,1,6,5,31,12,3,4,4,2,1362.0,1,3,1586,0,2,0,3,1,3,7,0,1,0,0,0,0,0,0,2948.0,181000
275,10000,1,5,6,54,54,3,3,3,3,1058.0,1,5,1370,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2428.0,148000
276,8050,1,6,5,8,8,3,3,4,3,914.0,1,5,914,0,1,0,2,1,4,4,0,1,0,0,0,0,0,0,1828.0,117250
277,3182,1,7,5,5,4,4,3,4,3,1373.0,1,5,1555,0,2,0,2,1,4,7,0,1,0,0,0,0,0,0,2928.0,192500
278,1950,1,6,6,30,30,3,4,4,3,716.0,1,3,716,840,2,1,3,1,3,6,0,1,0,0,0,0,0,0,2272.0,151000
279,7700,1,5,5,38,38,3,3,3,3,882.0,1,3,882,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1764.0,112500
280,8731,1,5,5,90,60,3,2,3,3,915.0,1,3,1167,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2082.0,144000
281,8232,1,9,5,3,2,5,3,5,3,1800.0,1,5,1800,0,2,0,2,1,5,6,0,1,0,0,0,0,0,0,3600.0,370967
282,2280,1,6,6,35,35,3,3,3,3,855.0,1,3,855,601,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2311.0,149900
283,8935,1,7,5,8,8,4,3,4,3,831.0,1,5,831,829,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2491.0,195000
284,9125,1,7,5,18,18,3,3,4,3,384.0,1,4,812,670,2,1,3,1,4,7,0,1,0,0,0,0,0,0,1866.0,163900
285,11075,1,6,5,26,26,3,3,4,3,1190.0,1,5,1522,0,2,0,3,1,3,7,0,1,0,0,0,0,0,0,2712.0,182000
286,13438,1,9,5,2,2,5,3,5,3,2190.0,1,5,2036,0,2,0,3,1,5,9,0,1,0,0,0,0,0,0,4226.0,410000
287,11070,1,5,5,19,19,3,3,4,3,1582.0,1,3,1595,0,2,0,2,1,3,5,0,1,0,0,0,0,0,0,3177.0,152000
288,7800,1,7,5,5,5,4,3,4,3,891.0,1,5,891,795,2,1,3,1,4,8,0,1,0,0,0,0,0,0,2577.0,184000
289,7060,1,7,5,13,12,3,4,4,4,1344.0,1,5,1344,0,2,0,2,2,3,8,0,1,0,0,0,0,0,0,2688.0,206300
290,11836,1,5,5,40,40,3,3,3,3,1652.0,1,3,1652,0,2,0,4,2,3,8,0,1,0,0,0,0,0,0,3304.0,146500
291,8382,1,4,5,54,54,3,3,3,3,832.0,1,3,832,505,1,0,3,1,3,5,0,1,0,0,0,0,0,0,2169.0,108000
292,10192,1,7,6,42,18,3,3,3,3,570.0,1,4,1222,698,3,0,4,1,4,8,0,1,0,0,0,0,0,0,2490.0,170000
293,4426,1,6,5,6,6,4,3,4,3,848.0,1,5,848,0,1,0,1,1,4,3,0,1,0,0,0,0,0,0,1696.0,145000
294,2280,1,7,5,35,35,3,3,4,3,1057.0,1,3,1055,0,2,0,2,1,3,4,0,1,0,0,0,0,0,0,2112.0,123000
295,2887,1,6,5,14,13,3,3,4,3,1291.0,1,5,1291,0,1,0,2,1,4,6,0,1,0,0,0,0,0,0,2582.0,173000
296,8520,1,6,8,82,7,3,4,3,3,624.0,1,4,720,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1344.0,105900
297,1596,1,4,5,37,37,3,3,4,3,462.0,1,3,526,462,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1450.0,91000
298,15600,1,5,7,61,5,3,3,3,3,1067.0,0,2,986,537,2,0,3,1,2,7,0,1,0,0,0,0,0,0,2590.0,158000
299,9313,1,7,5,6,6,4,3,4,3,864.0,1,5,864,864,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2592.0,190000
300,11064,1,8,5,15,15,4,3,4,3,1230.0,1,5,1239,0,1,1,1,1,4,4,0,1,0,0,0,0,0,0,2469.0,217500
301,9000,1,5,5,52,52,3,3,3,3,1151.0,1,4,1151,804,2,0,4,1,3,7,0,1,0,0,0,0,0,0,3106.0,165500
302,12000,1,7,7,69,60,3,3,3,3,704.0,1,5,860,704,1,1,3,1,2,7,0,1,0,0,0,0,0,0,2268.0,174500
303,7692,1,4,6,56,56,3,3,5,3,416.0,1,4,1204,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1620.0,100000
304,14267,1,6,6,52,52,3,3,3,3,1329.0,1,3,1329,0,1,1,3,1,4,6,0,1,0,0,0,0,0,0,2658.0,172000
305,9675,1,5,6,35,35,3,3,3,3,864.0,1,3,879,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1743.0,120000
306,8400,1,4,4,60,60,2,2,3,2,721.0,1,4,841,0,1,0,2,1,3,4,1,0,0,0,0,0,0,0,1562.0,82000
307,7500,1,6,6,63,60,3,3,3,3,784.0,1,5,900,412,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2096.0,127000
308,9600,1,6,5,93,60,3,3,4,3,735.0,0,2,1134,924,1,1,3,1,3,8,0,1,0,0,0,0,0,0,2793.0,129500
309,5814,1,8,5,26,26,4,3,4,3,1220.0,1,4,1360,0,1,0,1,1,4,4,0,1,0,0,0,0,0,0,2580.0,187500
310,14860,1,8,5,8,7,4,3,5,3,1778.0,1,5,1786,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,3564.0,300000
311,14803,1,6,5,39,39,3,3,3,3,825.0,1,4,1097,896,2,1,4,1,3,8,0,1,0,0,0,0,0,0,2818.0,190000
312,7550,1,4,5,90,60,2,2,3,2,951.0,0,2,986,376,2,0,4,1,3,7,0,1,0,0,0,0,0,0,2313.0,96000
313,8125,1,7,5,4,3,4,3,4,3,1092.0,1,5,1112,438,2,0,2,1,4,7,0,1,0,0,0,0,0,0,2642.0,241000
314,13673,1,5,5,48,48,3,4,3,3,1140.0,1,3,1696,0,1,1,3,1,3,8,0,0,0,0,1,0,0,0,2836.0,143900
315,1533,1,4,5,40,40,3,3,3,3,546.0,1,3,546,546,1,1,3,1,3,5,0,1,0,0,0,0,0,0,1638.0,87550
316,7658,1,9,5,5,5,5,3,5,3,1752.0,1,5,1752,0,2,0,2,1,5,6,0,1,0,0,0,0,0,0,3504.0,319900
317,12292,1,9,5,4,4,4,3,5,4,1094.0,1,5,1102,1371,2,1,4,1,4,11,0,1,0,0,0,0,0,0,3567.0,356383
318,11923,1,9,5,3,3,4,3,5,3,1800.0,1,5,1800,0,2,0,2,1,5,7,0,1,0,0,0,0,0,0,3600.0,239000
319,10010,1,7,5,17,16,4,3,4,3,1080.0,1,5,1108,1089,2,1,4,1,4,9,0,1,0,0,0,0,0,0,3277.0,287500
320,12358,1,5,6,69,60,3,3,3,3,720.0,1,3,854,0,1,1,2,1,3,7,1,0,0,0,0,0,0,0,1574.0,128500
321,8577,1,7,5,6,6,4,3,4,3,847.0,1,5,847,886,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2580.0,185088
322,8640,1,7,5,2,2,4,3,4,3,1402.0,1,5,1402,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,2804.0,229800
323,10447,1,5,6,26,26,3,3,3,3,864.0,1,3,887,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1751.0,124500
324,9600,1,5,5,42,42,3,3,3,3,1051.0,1,4,1051,0,1,0,3,1,3,6,1,0,0,0,0,0,0,0,2102.0,142000
325,4899,1,6,8,90,60,3,3,3,3,755.0,1,5,755,755,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2265.0,149000
326,9246,1,5,5,37,37,3,3,3,3,1656.0,1,3,1656,0,2,0,4,2,3,8,1,0,0,0,0,0,0,0,3312.0,135000
327,4928,1,6,5,34,34,3,3,4,3,1078.0,1,3,958,0,2,0,2,1,3,5,0,1,0,0,0,0,0,0,2036.0,128000
328,12692,1,8,5,18,17,4,3,4,3,3200.0,1,5,3228,0,3,0,4,1,4,10,0,1,0,0,0,0,0,0,6428.0,430000
329,7476,1,5,7,42,42,3,3,3,3,1040.0,1,3,1040,0,1,1,3,1,3,5,0,1,0,0,0,0,0,0,2080.0,145000
330,5362,1,5,6,100,7,3,3,3,3,661.0,1,5,661,589,2,0,3,1,3,8,0,1,0,0,0,0,0,0,1911.0,139000
331,12090,1,6,7,26,7,3,3,4,3,585.0,1,5,1140,728,3,1,3,1,3,7,0,1,0,0,0,0,0,0,2453.0,178000
332,12539,1,10,5,5,4,5,3,5,3,1620.0,1,5,1632,1158,2,1,4,1,5,10,0,0,0,1,0,0,0,0,4410.0,460000
333,11888,1,6,6,94,16,3,3,3,3,844.0,1,4,1445,689,2,0,5,1,4,10,0,0,0,1,0,0,0,0,2978.0,214500
334,7082,1,5,8,94,15,3,3,3,3,686.0,1,4,948,980,2,0,5,2,3,10,0,1,0,0,0,0,0,0,2614.0,160000
335,8755,1,7,5,11,11,4,3,4,3,992.0,1,5,1022,1038,2,1,3,1,4,8,0,0,0,0,0,0,0,1,3052.0,214000
336,4080,1,6,8,75,12,3,3,3,3,901.0,1,4,861,517,1,0,3,1,4,6,0,1,0,0,0,0,0,0,2279.0,128900
337,32463,1,4,4,49,35,3,4,3,3,1249.0,1,5,1622,0,1,0,3,1,3,7,0,1,0,0,0,0,0,0,2871.0,168000
338,12217,1,8,5,3,3,4,3,5,3,955.0,1,5,955,925,2,1,3,1,5,8,0,1,0,0,0,0,0,0,2835.0,310013
339,3696,1,8,5,24,24,4,3,4,3,1074.0,1,5,1088,0,1,1,2,1,4,5,0,1,0,0,0,0,0,0,2162.0,170000
340,7560,1,5,5,51,51,3,3,3,3,1040.0,1,3,1040,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2080.0,133700
341,10592,1,6,7,87,14,3,4,3,2,602.0,1,3,900,602,1,1,3,1,4,7,0,1,0,0,0,0,0,0,2104.0,165000
342,1680,1,6,3,39,39,3,3,3,3,483.0,1,3,483,504,1,1,2,1,3,5,0,1,0,0,0,0,0,0,1470.0,89500
343,10382,1,6,5,52,52,3,2,3,3,588.0,1,3,1095,0,1,0,2,1,3,6,0,1,0,0,0,0,0,0,1683.0,140000
344,2522,1,7,5,6,6,4,3,4,3,970.0,1,5,970,739,2,0,3,1,4,7,0,1,0,0,0,0,0,0,2679.0,134000
345,9370,1,6,5,18,17,4,3,4,3,836.0,1,5,844,887,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2567.0,248500
346,10246,1,4,9,45,9,3,4,3,4,648.0,1,5,960,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,1608.0,145000
347,11475,1,6,6,35,35,3,3,4,3,713.0,1,3,811,741,2,1,3,1,3,6,0,0,0,0,0,1,0,0,2265.0,179900
348,9986,1,8,5,4,3,4,3,5,3,1795.0,1,5,1795,0,2,0,2,1,4,7,0,1,0,0,0,0,0,0,3590.0,147000
349,10475,1,5,5,19,19,3,3,4,3,624.0,1,4,624,650,1,1,3,1,3,6,0,1,0,0,0,0,0,0,1898.0,136000
350,6000,1,6,6,70,60,3,4,3,3,572.0,1,5,848,348,1,1,3,1,3,6,0,1,0,0,0,0,0,0,1768.0,128000
351,4280,1,4,9,64,9,3,4,2,3,560.0,1,5,704,0,1,0,2,1,2,4,0,1,0,0,0,0,0,0,1264.0,88750
352,10895,1,5,6,55,55,3,4,3,3,972.0,1,3,972,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1944.0,122500
353,17503,1,6,5,62,60,3,3,3,3,912.0,1,3,912,546,1,0,3,1,3,6,0,0,0,0,0,0,0,0,2370.0,97500
354,9723,1,6,7,47,47,3,3,3,3,1008.0,1,3,1008,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,2016.0,135000
355,11694,1,9,5,3,3,5,3,5,3,1822.0,1,5,1828,0,2,0,3,1,4,9,0,1,0,0,0,0,0,0,3650.0,314813
356,8470,1,3,2,95,28,2,2,3,2,1013.0,1,3,1013,0,1,0,2,1,2,6,1,0,0,0,0,0,0,0,2026.0,85000
357,6000,1,6,9,73,10,4,3,3,3,698.0,1,3,786,390,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1874.0,134900
358,10519,1,5,8,55,11,3,3,3,3,1057.0,1,4,1057,0,1,0,3,1,4,6,0,1,0,0,0,0,0,0,2114.0,137000
359,10437,1,8,6,15,15,4,4,4,3,2109.0,1,5,2113,0,2,1,2,1,4,7,0,1,0,0,0,0,0,0,4222.0,350000
360,7514,1,5,7,43,35,3,3,3,3,943.0,1,3,1387,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2330.0,145000
361,13654,1,9,5,5,4,4,3,5,3,1704.0,1,5,1722,1036,2,1,4,1,5,9,0,1,0,0,0,0,0,0,4462.0,418000
362,5747,1,3,4,90,60,3,3,3,3,798.0,1,4,840,0,1,0,2,1,2,5,0,1,0,0,0,0,0,0,1638.0,64000
363,4500,1,5,5,78,10,3,3,3,3,793.0,1,5,848,672,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2313.0,159434
364,11830,1,8,5,3,3,4,3,4,3,1542.0,1,5,1542,0,2,0,3,1,4,6,1,0,0,0,0,0,0,0,3084.0,260261
365,8520,1,5,4,58,58,3,2,3,3,910.0,1,2,910,475,2,0,4,1,3,6,0,0,0,0,0,0,0,0,2295.0,166000
366,6760,1,5,5,48,48,3,3,3,3,896.0,1,3,936,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1832.0,130000
367,6191,1,5,4,69,60,3,3,2,2,824.0,1,3,824,464,1,0,4,1,3,6,0,1,0,0,0,0,0,0,2112.0,112000
368,8700,1,5,6,47,47,3,4,3,3,1120.0,1,4,1128,0,2,0,3,1,3,6,0,1,0,0,0,0,0,0,2248.0,155000
369,12003,1,8,5,1,0,4,3,5,3,774.0,1,5,774,1194,2,1,4,1,5,8,0,1,0,0,0,0,0,0,2742.0,269500
370,12700,1,6,5,46,46,3,3,3,3,1246.0,1,3,1246,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2492.0,172000
371,13125,1,7,6,70,26,3,3,3,3,800.0,1,3,960,780,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2540.0,219500
372,8638,1,5,6,47,47,3,3,3,3,925.0,1,4,925,0,1,0,2,1,3,5,0,0,0,0,1,0,0,0,1850.0,133500
373,9967,1,7,5,10,10,3,3,4,3,384.0,1,5,774,656,2,1,3,1,3,8,0,1,0,0,0,0,0,0,1814.0,170000
374,9600,1,8,9,110,7,4,4,3,3,930.0,0,3,930,636,2,0,3,1,4,7,0,1,0,0,0,0,0,0,2496.0,150000
375,12774,1,5,5,57,57,3,3,3,3,984.0,0,3,950,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1934.0,130000
376,8163,1,5,6,51,51,3,4,3,3,1144.0,1,3,1144,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2288.0,143000
