,lot_frontage,lot_area,street,utilities,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,total_bsmt_sf,heating,heating_qc,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,garage_yr_blt,garage_area,garage_qual,garage_cond,pool_area,pool_qc,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,paved_drive_P,paved_drive_Y,total_sf,overall_score,exter_score,bsmt_score,garage_score,saleprice
113,87.0,10000,1,1,6,6,48,48,3,3,3,3,1,1116.0,1,3,1116,0,1,1,3,1,3,5,1962.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2232.0,36,9,9,9,160000
114,0.0,9000,1,1,2,2,63,60,3,3,0,0,0,0.0,1,2,660,0,1,0,2,1,2,5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,660.0,4,9,0,0,63900
115,80.0,11088,1,1,6,5,32,12,3,3,3,3,1,1140.0,1,4,1707,0,2,0,3,1,3,7,1978.0,479.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2847.0,30,9,9,9,184000
116,134.0,17755,1,1,5,4,51,51,3,3,3,3,1,1466.0,1,3,1466,0,1,1,3,1,2,6,1959.0,528.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2932.0,20,9,9,9,149900
117,0.0,4765,1,1,9,5,10,10,4,3,4,3,3,1614.0,1,5,1638,0,2,0,2,1,5,5,2000.0,495.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3252.0,45,12,12,9,300000
118,0.0,10532,1,1,5,3,50,50,3,3,3,3,2,988.0,1,4,1721,0,2,0,3,1,3,7,1960.0,626.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2709.0,15,9,9,9,145000
119,65.0,15426,1,1,6,5,13,13,3,3,4,3,1,928.0,1,5,928,836,2,1,3,1,4,7,1997.0,470.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2692.0,30,9,12,9,231500
120,63.0,13907,1,1,5,6,70,41,3,3,3,3,1,996.0,1,5,996,0,1,0,3,1,3,6,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1992.0,30,9,9,0,108000
121,70.0,8750,1,1,5,5,54,54,3,3,3,3,1,1202.0,1,3,1202,0,1,0,3,1,3,6,1956.0,304.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2404.0,25,9,9,9,120000
122,0.0,9945,1,1,5,5,49,49,3,3,3,3,1,988.0,1,3,988,0,1,0,3,1,3,5,1963.0,572.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1976.0,25,9,9,9,128500
123,56.0,8960,1,1,5,6,83,60,3,3,3,3,1,1008.0,1,4,1028,0,1,0,2,1,3,5,1927.0,360.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2036.0,30,9,9,9,115000
124,50.0,3500,1,1,5,7,63,60,3,3,3,3,1,720.0,1,3,720,564,1,1,2,1,3,5,1948.0,240.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2004.0,35,9,9,9,110000
125,0.0,24572,1,1,9,3,33,33,4,4,4,3,1,994.0,1,3,1599,1345,2,2,3,1,4,9,1977.0,864.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3938.0,27,16,12,9,150000
126,74.0,9056,1,1,8,5,6,6,4,3,5,4,3,707.0,1,5,707,707,2,1,3,1,4,6,2004.0,403.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2121.0,40,12,20,9,178000
127,70.0,12320,1,1,7,7,78,20,3,3,3,3,1,637.0,1,5,959,650,1,1,3,1,4,8,1963.0,579.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2246.0,49,9,9,9,199500
128,60.0,8238,1,1,6,5,13,12,3,3,3,3,1,813.0,1,5,813,712,2,1,3,1,3,6,1997.0,400.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2338.0,30,9,9,9,183500
129,75.0,6000,1,1,5,5,43,43,2,3,4,3,2,624.0,1,5,1092,564,1,1,3,1,3,7,1967.0,288.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2280.0,25,6,12,9,126000
130,24.0,2529,1,1,7,6,33,33,3,3,4,3,1,1055.0,1,2,1055,0,2,0,2,1,3,4,1977.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2110.0,42,9,12,9,148500
131,60.0,10800,1,1,5,7,71,4,3,4,3,3,1,676.0,1,5,676,676,2,0,4,1,4,7,1939.0,720.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2028.0,35,12,9,9,149000
132,24.0,2349,1,1,6,5,33,33,3,3,4,3,1,855.0,1,3,855,601,2,1,3,1,3,6,1977.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2311.0,30,9,12,9,137900
133,32.0,10846,1,1,8,5,17,17,4,3,4,3,4,1719.0,1,5,1719,0,1,1,1,1,4,6,1993.0,473.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3438.0,40,12,12,9,324000
134,67.0,5604,1,1,5,6,85,60,3,3,3,3,1,864.0,1,3,864,0,1,0,2,1,3,5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1728.0,30,9,9,0,98000
135,21.0,1680,1,1,6,5,37,37,3,3,3,3,1,483.0,1,3,483,504,1,1,2,1,3,5,1973.0,264.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1470.0,30,9,9,9,103400
136,54.0,6342,1,1,5,8,135,14,3,4,3,3,1,780.0,1,4,780,240,1,0,2,1,3,6,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1800.0,40,12,9,0,94000
137,34.0,4590,1,1,8,5,4,4,4,3,4,4,2,1554.0,1,5,1554,0,2,0,2,1,4,6,2006.0,627.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3108.0,40,12,16,9,209500
138,60.0,18062,1,1,10,5,4,4,5,3,5,3,4,1528.0,1,5,1528,1862,3,1,5,1,5,10,2006.0,758.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4918.0,50,15,15,9,545224
139,60.0,12900,1,1,6,8,98,1,4,4,3,3,1,780.0,1,5,780,780,1,1,3,1,4,7,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2340.0,48,16,9,0,159900
140,140.0,19138,1,1,4,5,59,59,3,3,3,3,1,864.0,1,5,864,0,1,0,2,1,3,4,1951.0,400.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1728.0,20,9,9,9,141000
141,0.0,8658,1,1,6,5,10,10,3,3,4,3,1,982.0,1,5,1008,881,2,1,3,1,3,9,2000.0,431.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2871.0,30,9,12,9,215000
142,0.0,6897,1,1,5,8,48,0,3,4,3,3,1,1040.0,1,5,1040,0,1,1,3,1,3,6,1962.0,260.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2080.0,40,12,9,9,127000
143,75.0,9525,1,1,5,7,56,12,3,3,3,3,3,1172.0,1,3,1172,0,1,0,3,1,3,5,1954.0,366.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2344.0,35,9,9,9,128000
144,57.0,12853,1,1,8,5,0,0,4,3,5,1,1,1642.0,1,5,1418,0,1,1,1,1,4,6,2010.0,852.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3060.0,40,12,5,9,267916
145,52.0,6240,1,1,6,6,79,60,3,3,3,2,1,884.0,1,3,959,408,1,0,3,1,3,6,1978.0,560.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2251.0,36,9,6,9,127500
146,64.0,7301,1,1,7,5,7,7,4,3,0,0,0,0.0,1,5,495,1427,3,0,4,1,4,7,2003.0,672.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1922.0,35,12,0,9,198500
147,78.0,12090,1,1,6,6,29,29,3,4,4,3,1,1422.0,1,3,1422,0,2,0,3,1,4,7,1981.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2844.0,36,12,12,9,175500
148,0.0,8826,1,1,7,5,10,10,4,3,4,3,1,985.0,1,5,985,857,2,1,3,1,4,7,2000.0,486.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2827.0,35,12,12,9,217500
149,57.0,8094,1,1,4,5,95,60,3,2,3,3,1,888.0,1,5,888,1074,1,1,4,1,3,9,1915.0,572.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2850.0,20,6,9,9,149500
150,0.0,10710,1,1,5,7,44,6,4,3,3,3,1,864.0,1,5,1120,0,1,0,3,1,3,5,1966.0,656.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1984.0,35,12,9,9,148800
151,85.0,16056,1,1,9,5,5,4,4,3,5,3,3,1992.0,1,5,1992,876,3,1,4,1,5,11,2005.0,716.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4860.0,45,12,15,9,556581
152,70.0,8400,1,1,6,3,53,53,3,3,3,3,1,1478.0,1,4,1478,0,1,1,3,1,3,6,1957.0,442.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2956.0,18,9,9,9,156500
153,90.0,11250,1,1,7,5,15,14,4,4,4,4,3,930.0,1,5,950,1045,2,1,4,1,4,8,1995.0,610.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2925.0,35,16,16,9,237000
154,70.0,7535,1,1,5,7,52,25,3,3,3,3,1,912.0,1,2,912,0,1,0,2,1,3,5,1958.0,297.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1824.0,35,9,9,9,120000
155,88.0,12216,1,1,6,5,5,5,3,3,4,3,3,1326.0,1,5,1326,0,2,0,3,1,4,6,2005.0,388.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2652.0,30,9,12,9,203000
156,30.0,3701,1,1,8,5,23,23,3,3,4,3,1,1191.0,1,3,1204,0,2,0,2,1,3,5,1987.0,461.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2395.0,40,9,12,9,130000
157,80.0,9760,1,1,6,6,46,46,3,3,3,3,4,780.0,1,3,798,813,1,1,4,1,3,7,1964.0,442.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2391.0,36,9,9,9,167900
158,60.0,9873,1,1,4,5,40,40,3,3,3,3,3,960.0,0,3,960,0,1,0,3,1,3,6,1970.0,576.0,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1920.0,20,9,9,9,129000
159,72.0,10011,1,1,5,6,53,14,3,3,3,3,1,1070.0,1,3,1236,0,1,0,2,1,4,6,1957.0,447.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2306.0,30,9,9,9,134450
160,0.0,25339,1,1,5,7,92,3,3,4,3,3,1,816.0,1,5,1416,0,2,0,3,1,4,7,2007.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2232.0,35,12,9,9,112000
161,0.0,8883,1,1,7,5,22,22,4,3,4,3,1,929.0,1,5,946,927,2,1,3,1,4,7,1988.0,619.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2802.0,35,12,12,9,207000
162,50.0,3000,1,1,5,1,88,60,3,3,3,2,1,1040.0,1,3,1088,1040,2,0,4,2,3,11,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3168.0,5,9,6,0,62500
163,36.0,2448,1,1,7,5,7,6,4,3,4,3,1,764.0,1,5,764,862,2,1,2,1,4,6,2003.0,474.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2390.0,35,12,12,9,154000
164,73.0,7100,1,1,5,7,53,53,3,3,3,3,1,816.0,1,3,816,0,1,0,2,1,3,5,1957.0,308.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1632.0,35,9,9,9,129900
165,36.0,2592,1,1,5,3,34,34,3,3,4,3,1,536.0,1,3,536,576,1,1,3,1,3,4,1976.0,336.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1648.0,15,9,12,9,85000
166,0.0,5700,1,1,7,7,84,60,3,3,3,3,1,572.0,1,3,572,539,1,0,2,1,3,5,1982.0,288.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1683.0,49,9,9,9,116900
167,24.0,2289,1,1,6,6,32,32,3,3,3,3,1,855.0,1,3,855,586,2,1,3,1,3,7,1978.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2296.0,36,9,9,9,148500
168,60.0,12180,1,1,4,4,69,60,3,2,4,3,1,672.0,0,2,672,252,1,0,2,1,2,5,1941.0,280.0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1596.0,16,6,12,9,80000
169,0.0,7400,1,1,5,5,26,26,3,3,4,3,3,1060.0,1,3,1126,0,1,0,2,1,3,5,1984.0,506.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2186.0,25,9,12,9,152000
170,68.0,8842,1,1,5,6,56,56,3,4,2,3,1,381.0,1,5,992,0,1,0,3,1,3,6,1954.0,319.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1373.0,30,12,6,9,155891
171,60.0,8850,1,1,6,7,90,60,3,4,3,3,1,768.0,1,5,752,624,1,0,3,1,4,7,1977.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2144.0,42,12,9,9,165000
172,92.0,9215,1,1,7,5,1,0,4,3,4,3,1,1218.0,1,5,1218,0,2,0,2,1,4,4,2009.0,676.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2436.0,35,12,12,9,204500
173,79.0,9480,1,1,5,7,68,15,3,3,3,3,1,728.0,1,5,888,756,1,1,3,1,4,7,1942.0,312.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2372.0,35,9,9,9,146500
174,82.0,11880,1,1,7,5,32,32,3,3,4,3,1,1271.0,1,3,1601,0,2,0,3,1,3,7,1978.0,478.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2872.0,35,9,12,9,157000
175,60.0,10800,1,1,7,7,120,11,3,3,3,3,2,1313.0,0,4,1313,1182,2,0,5,1,3,10,1950.0,342.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3808.0,49,9,9,6,184000
176,0.0,7861,1,1,6,5,8,7,4,3,4,3,1,783.0,1,5,807,702,2,1,3,1,4,7,2002.0,393.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2292.0,30,12,12,9,183200
177,0.0,11616,1,1,5,5,48,48,3,3,3,3,1,1092.0,1,3,1092,0,1,0,3,1,3,6,1962.0,288.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2184.0,25,9,9,9,139000
178,96.0,10542,1,1,7,5,17,16,4,3,4,3,4,1311.0,1,5,1325,1093,2,1,3,1,4,9,1993.0,983.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3729.0,35,12,12,9,341000
179,21.0,1680,1,1,6,5,39,39,3,3,3,3,1,483.0,1,3,483,504,1,1,2,1,3,5,1971.0,264.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1470.0,30,9,9,9,96000
180,80.0,8546,1,1,4,5,7,6,3,3,4,3,1,1121.0,1,5,1121,0,2,0,2,1,3,5,2003.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2242.0,20,9,12,9,140000
181,90.0,7407,1,1,6,7,53,14,3,3,3,3,1,912.0,1,3,1236,0,1,0,2,1,3,6,1957.0,923.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2148.0,42,9,9,9,149700
182,78.0,10140,1,1,5,6,35,35,3,3,4,3,1,1056.0,1,5,1074,0,1,1,3,1,3,6,1975.0,495.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2130.0,30,9,12,9,153500
183,80.0,14584,1,1,1,5,58,58,2,1,0,0,0,0.0,0,1,733,0,1,0,2,1,2,4,1952.0,487.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,733.0,5,2,0,2,13100
184,65.0,8158,1,1,7,5,7,7,4,3,4,3,1,884.0,1,5,884,884,2,1,3,1,4,8,2003.0,543.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2652.0,35,12,12,9,224900
185,62.0,7500,1,1,7,5,5,5,4,3,4,3,1,1257.0,1,5,1266,0,2,0,3,1,4,6,2005.0,453.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2523.0,35,12,12,9,176000
186,85.0,10678,1,1,8,5,18,10,4,3,4,3,1,1683.0,1,5,2129,743,2,1,4,1,4,9,1992.0,541.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4555.0,40,12,12,9,285000
187,49.0,15256,1,1,8,5,3,3,4,3,4,3,4,1485.0,1,5,1464,0,2,0,3,1,4,6,2007.0,754.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2949.0,40,12,12,9,282922
188,88.0,14200,1,1,7,6,44,44,3,3,3,3,1,924.0,1,5,1216,941,2,1,4,1,4,8,1966.0,487.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3081.0,42,9,9,9,226000
189,82.0,12438,1,1,8,5,4,4,5,3,5,4,1,1234.0,1,5,1264,1312,2,1,4,1,5,10,2006.0,666.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3810.0,40,15,20,9,361919
190,59.0,16023,1,1,9,5,5,4,4,5,5,3,4,1398.0,1,5,1414,1384,3,1,3,1,5,11,2005.0,670.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4196.0,45,20,15,9,457347
191,155.0,20064,1,1,8,6,34,34,4,3,4,4,4,966.0,1,5,1743,0,0,1,0,1,4,5,1976.0,529.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2709.0,48,12,16,9,279000
192,0.0,9819,1,1,6,5,33,33,3,3,3,3,4,1567.0,1,3,1567,0,2,0,2,1,4,5,1977.0,714.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3134.0,30,9,9,9,196000
193,80.0,10400,1,1,7,5,34,34,3,3,4,3,1,1090.0,1,3,1370,0,2,0,3,1,3,6,1976.0,479.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2460.0,35,9,12,9,152000
194,91.0,11643,1,1,5,5,41,41,3,3,3,3,1,1248.0,1,3,1338,1296,2,2,6,2,3,12,1969.0,968.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3882.0,25,9,9,9,200000
195,78.0,11645,1,1,8,5,5,4,4,3,5,3,4,1570.0,1,5,1590,0,2,1,2,1,5,6,2005.0,754.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3160.0,40,12,15,9,294900
196,61.0,7328,1,1,7,5,2,1,4,3,4,3,1,1450.0,1,5,1450,0,2,0,2,1,4,6,2008.0,788.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2900.0,35,12,12,9,224243
197,72.0,7822,1,1,6,3,95,60,3,2,2,2,1,832.0,1,3,846,492,2,0,3,1,3,7,1974.0,528.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170.0,18,6,4,9,92000
198,65.0,9018,1,1,7,5,3,3,4,3,4,3,3,728.0,1,5,728,728,2,1,3,1,4,8,2007.0,400.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2184.0,35,12,12,9,179540
199,103.0,13472,1,1,10,5,7,7,5,3,5,3,4,2392.0,1,5,2392,0,2,0,3,1,5,8,2003.0,968.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4784.0,50,15,15,9,386250
200,0.0,1533,1,1,4,5,40,40,3,3,4,3,3,530.0,1,3,530,462,1,0,2,1,3,4,1970.0,297.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1522.0,20,9,12,9,106500
201,85.0,11003,1,1,10,5,2,2,5,3,5,3,3,1017.0,1,5,1026,981,2,1,3,1,5,10,2008.0,812.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3024.0,50,15,15,9,310000
202,83.0,10790,1,1,7,5,12,12,4,3,4,3,1,1066.0,1,5,1108,1277,2,1,4,1,4,8,1998.0,600.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3451.0,35,12,12,9,252000
203,53.0,7128,1,1,7,5,69,60,3,4,3,3,1,918.0,1,4,918,728,2,0,4,1,3,7,1941.0,240.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2564.0,35,12,9,9,164000
204,64.0,7713,1,1,7,5,3,3,4,3,4,3,1,728.0,1,5,728,728,2,1,3,1,4,7,2007.0,400.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2184.0,35,12,12,9,177594
205,52.0,6240,1,1,5,7,74,30,3,3,3,2,1,528.0,1,4,548,492,1,0,2,1,3,5,1979.0,624.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1568.0,35,9,6,9,123900
206,86.0,22420,1,1,6,6,92,60,3,3,4,3,1,1370.0,0,3,1370,1254,2,1,4,1,3,10,1918.0,864.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3994.0,36,9,12,9,239000
207,85.0,15300,1,1,5,5,45,33,3,3,3,3,1,1068.0,1,3,1264,0,1,0,2,1,3,7,1965.0,528.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2332.0,25,9,9,9,169000
208,0.0,3196,1,1,7,5,7,6,4,3,4,3,4,1374.0,1,5,1557,0,2,0,2,1,4,7,2003.0,420.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2931.0,35,12,12,9,234000
209,72.0,9360,1,1,6,7,33,33,3,3,4,3,3,957.0,1,3,1287,0,1,1,2,1,3,5,1977.0,541.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2244.0,42,9,12,9,173000
210,0.0,11241,1,1,6,7,40,40,3,3,3,3,1,1004.0,1,5,1004,0,1,0,2,1,3,5,1970.0,480.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2008.0,42,9,9,9,149000
211,81.0,9260,1,1,7,5,3,3,4,3,4,3,2,1162.0,1,5,1162,0,2,0,3,1,4,6,2007.0,483.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2324.0,35,12,12,9,170000
212,90.0,7993,1,1,7,5,2,1,4,3,5,3,1,1436.0,1,5,1436,0,2,0,3,1,4,6,2008.0,529.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2872.0,35,12,15,9,225000
213,94.0,9239,1,1,5,8,47,7,3,4,3,3,1,960.0,1,5,960,0,1,0,3,1,4,6,1963.0,300.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1920.0,40,12,9,9,144900
214,60.0,10044,1,1,5,6,42,42,3,3,4,3,4,1196.0,1,3,1196,0,1,0,3,1,3,6,1968.0,336.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2392.0,30,9,12,9,144000
215,43.0,3182,1,1,8,5,6,5,4,3,4,3,1,1256.0,1,5,1269,0,2,0,2,1,4,6,2004.0,430.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2525.0,40,12,12,9,192000
216,60.0,7626,1,1,5,8,58,5,4,3,3,3,1,1031.0,1,4,1031,0,1,0,2,1,4,5,1952.0,230.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2062.0,40,12,9,9,145500
217,60.0,7008,1,1,4,8,110,12,3,4,2,2,1,448.0,1,5,448,272,1,0,1,1,2,5,1900.0,280.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1168.0,32,12,4,6,86900
218,128.0,12160,1,1,6,4,57,57,3,3,3,3,1,1505.0,1,5,1505,0,1,0,2,1,3,6,1953.0,505.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3010.0,24,9,9,9,149500
219,50.0,6305,1,1,5,7,72,60,3,4,2,2,1,920.0,1,5,954,0,1,0,2,1,2,5,1938.0,240.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1874.0,35,12,4,6,119750
220,68.0,8846,1,1,6,5,5,4,3,3,4,3,1,750.0,1,5,750,750,2,1,3,1,4,6,2005.0,564.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2250.0,30,9,12,9,173900
221,0.0,10659,1,1,5,6,49,49,3,3,3,3,1,1050.0,1,3,1050,0,1,0,3,1,3,6,1961.0,368.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2100.0,30,9,9,9,136500
222,68.0,13108,1,1,8,5,16,16,4,3,4,3,1,2062.0,1,5,2079,608,2,1,4,1,4,9,1994.0,618.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4749.0,40,12,12,9,270000
223,0.0,13500,1,1,6,7,50,35,3,3,4,3,4,1602.0,1,4,1252,0,1,0,1,1,3,4,1960.0,564.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2854.0,42,9,12,9,235000
224,62.0,7750,1,1,7,5,11,10,3,3,4,3,1,384.0,1,5,774,656,2,1,3,1,3,7,1999.0,400.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1814.0,35,9,12,9,156000
225,60.0,12450,1,1,5,5,7,6,3,3,4,3,1,1114.0,1,5,1114,0,2,0,3,1,4,6,2004.0,576.0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2228.0,25,9,12,9,153000
226,0.0,4500,1,1,6,5,11,11,3,3,5,3,1,1224.0,1,5,1224,0,2,0,2,1,3,5,1999.0,402.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2448.0,30,9,15,9,165000
227,77.0,11198,1,1,9,5,5,3,4,3,4,4,1,1122.0,1,5,1134,1370,2,1,4,1,5,11,2005.0,656.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3626.0,45,12,16,9,325000
228,79.0,6221,1,1,5,5,69,60,3,3,3,2,1,728.0,1,5,760,595,2,0,3,1,3,5,1966.0,528.0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2083.0,25,9,6,9,140000
