,overall_qual,gr_liv_area,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_built,year_remod/add,garage_yr_blt,mas_vnr_area,totrms_abvgrd,fireplaces,bsmtfin_sf_1,lot_frontage,open_porch_sf,wood_deck_sf,lot_area,bsmt_full_bath,half_bath,2nd_flr_sf,full_bath_1,full_bath_2,full_bath_3,full_bath_4,total_sf_dom,lot_minus_total,saleprice
163,7,1626,474.0,2.0,764.0,764,7,6,2003.0,106.0,6,0,573.0,36.0,27,0,2448,1.0,1,862,0,1,0,0,2199.0,249.0,154000
164,5,816,308.0,1.0,816.0,816,53,53,1957.0,0.0,5,0,708.0,73.0,0,0,7100,1.0,0,0,1,0,0,0,1524.0,5576.0,129900
165,5,1112,336.0,1.0,536.0,536,34,34,1976.0,0.0,4,0,129.0,36.0,0,182,2592,0.0,1,576,1,0,0,0,1241.0,1351.0,85000
166,7,1111,288.0,1.0,572.0,572,84,60,1982.0,0.0,5,1,0.0,0.0,0,0,5700,0.0,0,539,1,0,0,0,1111.0,4589.0,116900
167,6,1441,440.0,2.0,855.0,855,32,32,1978.0,0.0,7,1,311.0,24.0,0,28,2289,0.0,1,586,0,1,0,0,1752.0,537.0,148500
168,4,924,280.0,1.0,672.0,672,69,60,1941.0,0.0,5,0,348.0,60.0,0,0,12180,1.0,0,252,1,0,0,0,1272.0,10908.0,80000
169,5,1126,506.0,2.0,1060.0,1126,26,26,1984.0,0.0,5,0,104.0,0.0,0,178,7400,1.0,0,0,1,0,0,0,1230.0,6170.0,152000
170,5,992,319.0,1.0,381.0,992,56,56,1954.0,0.0,6,0,0.0,68.0,0,60,8842,0.0,0,0,1,0,0,0,992.0,7850.0,155891
171,6,1376,576.0,2.0,768.0,752,90,60,1977.0,0.0,7,0,0.0,60.0,54,0,8850,0.0,0,624,1,0,0,0,1376.0,7474.0,165000
172,7,1218,676.0,2.0,1218.0,1218,1,0,2009.0,0.0,4,0,0.0,92.0,136,0,9215,0.0,0,0,0,1,0,0,1218.0,7997.0,204500
173,5,1644,312.0,1.0,728.0,888,68,15,1942.0,224.0,7,2,386.0,79.0,0,168,9480,0.0,1,756,1,0,0,0,2030.0,7450.0,146500
174,7,1601,478.0,2.0,1271.0,1601,32,32,1978.0,206.0,7,1,704.0,82.0,0,0,11880,0.0,0,0,0,1,0,0,2305.0,9575.0,157000
175,7,2495,342.0,2.0,1313.0,1313,120,11,1950.0,0.0,10,1,0.0,60.0,299,0,10800,0.0,0,1182,0,1,0,0,2495.0,8305.0,184000
176,6,1509,393.0,2.0,783.0,807,8,7,2002.0,0.0,7,1,457.0,0.0,75,100,7861,1.0,1,702,0,1,0,0,1966.0,5895.0,183200
177,5,1092,288.0,1.0,1092.0,1092,48,48,1962.0,116.0,6,1,170.0,0.0,20,0,11616,0.0,0,0,1,0,0,0,1262.0,10354.0,139000
178,7,2418,983.0,3.0,1311.0,1325,17,16,1993.0,651.0,9,1,1173.0,96.0,154,250,10542,1.0,1,1093,0,1,0,0,3591.0,6951.0,341000
179,6,987,264.0,1.0,483.0,483,39,39,1971.0,504.0,5,0,156.0,21.0,0,275,1680,0.0,1,504,1,0,0,0,1143.0,537.0,96000
180,4,1121,440.0,2.0,1121.0,1121,7,6,2003.0,0.0,5,0,0.0,80.0,64,132,8546,0.0,0,0,0,1,0,0,1121.0,7425.0,140000
181,6,1236,923.0,2.0,912.0,1236,53,14,1957.0,0.0,6,0,600.0,90.0,158,0,7407,1.0,0,0,1,0,0,0,1836.0,5571.0,149700
182,5,1074,495.0,2.0,1056.0,1074,35,35,1975.0,0.0,6,0,788.0,78.0,88,0,10140,1.0,1,0,1,0,0,0,1862.0,8278.0,153500
183,1,733,487.0,2.0,0.0,733,58,58,1952.0,0.0,4,0,0.0,80.0,0,0,14584,0.0,0,0,1,0,0,0,733.0,13851.0,13100
184,7,1768,543.0,2.0,884.0,884,7,7,2003.0,252.0,8,0,550.0,65.0,63,0,8158,1.0,1,884,0,1,0,0,2318.0,5840.0,224900
185,7,1266,453.0,2.0,1257.0,1266,5,5,2005.0,0.0,6,1,0.0,62.0,144,38,7500,0.0,0,0,0,1,0,0,1266.0,6234.0,176000
186,8,2872,541.0,2.0,1683.0,2129,18,10,1992.0,337.0,9,1,700.0,85.0,33,0,10678,0.0,1,743,0,1,0,0,3572.0,7106.0,285000
187,8,1464,754.0,3.0,1485.0,1464,3,3,2007.0,84.0,6,0,929.0,49.0,160,168,15256,1.0,0,0,0,1,0,0,2393.0,12863.0,282922
188,7,2157,487.0,2.0,924.0,1216,44,44,1966.0,309.0,8,2,445.0,88.0,66,105,14200,0.0,1,941,0,1,0,0,2602.0,11598.0,226000
189,8,2576,666.0,3.0,1234.0,1264,4,4,2006.0,466.0,10,1,0.0,82.0,100,324,12438,0.0,1,1312,0,1,0,0,2576.0,9862.0,361919
190,9,2798,670.0,3.0,1398.0,1414,5,4,2005.0,600.0,11,1,1218.0,59.0,37,182,16023,1.0,1,1384,0,0,1,0,4016.0,12007.0,457347
191,8,1743,529.0,2.0,966.0,1743,34,34,1976.0,0.0,5,2,51.0,155.0,0,646,20064,2.0,1,0,0,0,0,0,1794.0,18270.0,279000
192,6,1567,714.0,2.0,1567.0,1567,33,33,1977.0,0.0,5,2,1567.0,0.0,32,264,9819,1.0,0,0,0,1,0,0,3134.0,6685.0,196000
193,7,1370,479.0,2.0,1090.0,1370,34,34,1976.0,189.0,6,1,0.0,80.0,0,0,10400,0.0,0,0,0,1,0,0,1370.0,9030.0,152000
194,5,2634,968.0,4.0,1248.0,1338,41,41,1969.0,368.0,12,0,500.0,91.0,0,0,11643,1.0,2,1296,0,1,0,0,3134.0,8509.0,200000
195,8,1590,754.0,3.0,1570.0,1590,5,4,2005.0,198.0,6,0,1122.0,78.0,80,176,11645,1.0,1,0,0,1,0,0,2712.0,8933.0,294900
196,7,1450,788.0,3.0,1450.0,1450,2,1,2008.0,140.0,6,0,0.0,61.0,93,0,7328,0.0,0,0,0,1,0,0,1450.0,5878.0,224243
197,6,1338,528.0,2.0,832.0,846,95,60,1974.0,0.0,7,0,0.0,72.0,0,0,7822,0.0,0,492,0,1,0,0,1338.0,6484.0,92000
198,7,1456,400.0,2.0,728.0,728,3,3,2007.0,0.0,8,1,0.0,65.0,24,100,9018,0.0,1,728,0,1,0,0,1456.0,7562.0,179540
199,10,2392,968.0,3.0,2392.0,2392,7,7,2003.0,922.0,8,1,56.0,103.0,105,248,13472,0.0,0,0,0,1,0,0,2448.0,11024.0,386250
200,4,992,297.0,1.0,530.0,530,40,40,1970.0,0.0,4,0,503.0,0.0,97,112,1533,1.0,0,462,1,0,0,0,1495.0,38.0,106500
201,10,2007,812.0,3.0,1017.0,1026,2,2,2008.0,160.0,10,1,765.0,85.0,52,168,11003,1.0,1,981,0,1,0,0,2772.0,8231.0,310000
202,7,2385,600.0,3.0,1066.0,1108,12,12,1998.0,275.0,8,1,0.0,83.0,38,120,10790,0.0,1,1277,0,1,0,0,2385.0,8405.0,252000
203,7,1646,240.0,1.0,918.0,918,69,60,1941.0,0.0,7,2,364.0,53.0,0,0,7128,0.0,0,728,0,1,0,0,2010.0,5118.0,164000
204,7,1456,400.0,2.0,728.0,728,3,3,2007.0,16.0,7,0,0.0,64.0,24,100,7713,0.0,1,728,0,1,0,0,1456.0,6257.0,177594
205,5,1040,624.0,2.0,528.0,548,74,30,1979.0,0.0,5,0,276.0,52.0,0,306,6240,0.0,0,492,1,0,0,0,1316.0,4924.0,123900
206,6,2624,864.0,3.0,1370.0,1370,92,60,1918.0,0.0,10,1,1128.0,86.0,0,0,22420,1.0,1,1254,0,1,0,0,3752.0,18668.0,239000
207,5,1264,528.0,2.0,1068.0,1264,45,33,1965.0,0.0,7,1,42.0,85.0,0,0,15300,1.0,0,0,1,0,0,0,1306.0,13994.0,169000
208,7,1557,420.0,2.0,1374.0,1557,7,6,2003.0,18.0,7,1,0.0,0.0,20,143,3196,0.0,0,0,0,1,0,0,1557.0,1639.0,234000
209,6,1287,541.0,2.0,957.0,1287,33,33,1977.0,0.0,5,2,841.0,72.0,39,302,9360,1.0,1,0,1,0,0,0,2128.0,7232.0,173000
210,6,1004,480.0,2.0,1004.0,1004,40,40,1970.0,180.0,5,1,578.0,0.0,0,0,11241,1.0,0,0,1,0,0,0,1582.0,9659.0,149000
211,7,1162,483.0,2.0,1162.0,1162,3,3,2007.0,0.0,6,0,0.0,81.0,32,0,9260,0.0,0,0,0,1,0,0,1162.0,8098.0,170000
212,7,1436,529.0,2.0,1436.0,1436,2,1,2008.0,0.0,6,0,0.0,90.0,121,0,7993,0.0,0,0,0,1,0,0,1436.0,6557.0,225000
213,5,960,300.0,1.0,960.0,960,47,7,1963.0,0.0,6,0,634.0,94.0,0,168,9239,1.0,0,0,1,0,0,0,1594.0,7645.0,144900
214,5,1196,336.0,1.0,1196.0,1196,42,42,1968.0,0.0,6,0,1070.0,60.0,0,257,10044,1.0,0,0,1,0,0,0,2266.0,7778.0,144000
215,8,1269,430.0,2.0,1256.0,1269,6,5,2004.0,16.0,6,1,24.0,43.0,20,146,3182,0.0,0,0,0,1,0,0,1293.0,1889.0,192000
216,5,1031,230.0,1.0,1031.0,1031,58,5,1952.0,0.0,5,0,931.0,60.0,0,0,7626,1.0,0,0,1,0,0,0,1962.0,5664.0,145500
217,4,720,280.0,1.0,448.0,448,110,12,1900.0,0.0,5,0,0.0,60.0,0,0,7008,0.0,0,272,1,0,0,0,720.0,6288.0,86900
218,6,1505,505.0,2.0,1505.0,1505,57,57,1953.0,90.0,6,1,1024.0,128.0,0,0,12160,1.0,0,0,1,0,0,0,2529.0,9631.0,149500
219,5,954,240.0,1.0,920.0,954,72,60,1938.0,0.0,5,1,0.0,50.0,0,0,6305,0.0,0,0,1,0,0,0,954.0,5351.0,119750
220,6,1500,564.0,2.0,750.0,750,5,4,2005.0,0.0,6,0,0.0,68.0,35,0,8846,0.0,1,750,0,1,0,0,1500.0,7346.0,173900
221,5,1050,368.0,1.0,1050.0,1050,49,49,1961.0,0.0,6,0,915.0,0.0,319,0,10659,1.0,0,0,1,0,0,0,1965.0,8694.0,136500
222,8,2687,618.0,2.0,2062.0,2079,16,16,1994.0,0.0,9,0,0.0,68.0,12,168,13108,0.0,1,608,0,1,0,0,2687.0,10421.0,270000
223,6,1252,564.0,2.0,1602.0,1252,50,35,1960.0,0.0,4,1,429.0,0.0,0,409,13500,1.0,0,0,1,0,0,0,1681.0,11819.0,235000
224,7,1430,400.0,2.0,384.0,774,11,10,1999.0,0.0,7,1,0.0,62.0,0,0,7750,0.0,1,656,0,1,0,0,1430.0,6320.0,156000
225,5,1114,576.0,2.0,1114.0,1114,7,6,2004.0,0.0,6,0,836.0,60.0,42,0,12450,1.0,0,0,0,1,0,0,1950.0,10500.0,153000
226,6,1224,402.0,2.0,1224.0,1224,11,11,1999.0,425.0,5,0,883.0,0.0,304,0,4500,1.0,0,0,0,1,0,0,2107.0,2393.0,165000
227,9,2504,656.0,3.0,1122.0,1134,5,3,2005.0,245.0,11,1,0.0,77.0,39,144,11198,0.0,1,1370,0,1,0,0,2504.0,8694.0,325000
228,5,1355,528.0,2.0,728.0,760,69,60,1966.0,0.0,5,0,533.0,79.0,0,0,6221,0.0,0,595,0,1,0,0,1888.0,4333.0,140000
229,6,2294,658.0,2.0,741.0,1497,47,47,1963.0,234.0,9,1,375.0,120.0,110,0,13200,0.0,0,797,0,0,1,0,2669.0,10531.0,202500
230,9,1702,1052.0,3.0,1702.0,1702,2,2,2008.0,766.0,7,1,1540.0,65.0,72,0,8769,1.0,1,0,1,0,0,0,3242.0,5527.0,367294
231,6,1509,600.0,2.0,1461.0,1509,22,21,1988.0,219.0,5,1,783.0,85.0,0,224,10200,1.0,0,0,0,1,0,0,2292.0,7908.0,175000
232,7,1717,642.0,3.0,756.0,961,95,40,1998.0,0.0,7,1,216.0,60.0,35,0,9550,1.0,0,756,1,0,0,0,1933.0,7617.0,140000
233,7,1240,528.0,2.0,1265.0,1240,25,25,1985.0,0.0,6,0,215.0,42.0,0,232,10331,0.0,0,0,0,1,0,0,1455.0,8876.0,174000
234,7,1166,400.0,2.0,856.0,1166,5,5,2005.0,182.0,5,0,655.0,59.0,0,212,9587,1.0,0,0,0,1,0,0,1821.0,7766.0,190000
235,5,1464,0.0,0.0,504.0,764,100,8,0.0,0.0,7,0,0.0,90.0,0,0,9900,0.0,0,700,0,1,0,0,1464.0,8436.0,129000
236,6,1652,510.0,2.0,1592.0,1652,51,19,1959.0,136.0,6,1,1386.0,0.0,0,0,22002,1.0,1,0,1,0,0,0,3038.0,18964.0,200000
237,6,2142,509.0,1.0,896.0,1182,42,42,1968.0,576.0,8,1,448.0,100.0,72,0,13000,0.0,1,960,0,1,0,0,2590.0,10410.0,193500
238,6,1092,504.0,2.0,1092.0,1092,46,46,1964.0,260.0,6,0,787.0,75.0,0,0,8250,1.0,0,0,1,0,0,0,1879.0,6371.0,145000
239,7,1671,451.0,2.0,1022.0,1122,81,60,1963.0,270.0,7,1,526.0,81.0,0,0,8170,0.0,0,549,0,1,0,0,2197.0,5973.0,218000
240,5,1488,569.0,2.0,0.0,1488,58,8,2002.0,232.0,7,1,0.0,80.0,189,0,12048,0.0,0,0,1,0,0,0,1488.0,10560.0,135000
241,5,1624,240.0,1.0,1444.0,1624,58,58,1952.0,150.0,6,1,40.0,89.0,40,0,10858,1.0,0,0,1,0,0,0,1664.0,9194.0,146500
242,6,1362,460.0,2.0,1362.0,1362,5,4,2005.0,256.0,6,1,20.0,61.0,28,192,7577,0.0,0,0,0,1,0,0,1382.0,6195.0,194700
243,7,1218,462.0,2.0,1218.0,1218,3,2,2008.0,210.0,6,0,902.0,62.0,168,168,7500,1.0,0,0,0,1,0,0,2120.0,5380.0,230348
244,6,1068,288.0,1.0,1124.0,1068,87,60,1923.0,0.0,5,1,960.0,51.0,0,0,6120,1.0,0,0,1,0,0,0,2028.0,4092.0,109500
245,6,1625,576.0,2.0,1625.0,1625,31,31,1979.0,0.0,6,1,776.0,69.0,28,136,23580,0.0,0,0,0,1,0,0,2401.0,21179.0,242500
246,7,1767,504.0,2.0,1064.0,1064,23,23,1987.0,0.0,5,1,495.0,44.0,35,441,5306,1.0,0,703,0,1,0,0,2262.0,3044.0,239000
247,6,1050,286.0,1.0,1050.0,1050,56,10,1954.0,176.0,6,0,824.0,70.0,0,0,8092,1.0,0,0,1,0,0,0,1874.0,6218.0,156000
248,4,907,352.0,1.0,907.0,907,53,53,1964.0,0.0,5,0,288.0,77.0,0,0,8593,0.0,0,0,1,0,0,0,1195.0,7398.0,109008
249,2,845,256.0,1.0,0.0,640,71,60,1950.0,0.0,4,0,0.0,64.0,0,48,11067,0.0,0,0,1,0,0,0,845.0,10222.0,68104
250,8,2501,751.0,3.0,1242.0,1251,15,15,1995.0,466.0,9,1,0.0,0.0,87,192,11929,0.0,1,1250,0,1,0,0,2501.0,9428.0,290000
251,5,1209,504.0,2.0,1209.0,1209,44,44,1966.0,0.0,6,0,1059.0,90.0,0,0,9900,1.0,0,0,1,0,0,0,2268.0,7632.0,159000
252,4,906,231.0,1.0,348.0,453,73,60,1937.0,0.0,5,0,120.0,50.0,0,0,4882,0.0,0,453,1,0,0,0,1026.0,3856.0,87000
253,8,1601,670.0,2.0,1581.0,1601,9,8,2001.0,479.0,6,1,1358.0,0.0,0,180,11423,1.0,0,0,0,1,0,0,2959.0,8464.0,272000
254,7,1336,502.0,2.0,1336.0,1336,5,4,2005.0,0.0,6,0,996.0,65.0,43,136,8772,1.0,0,0,0,1,0,0,2332.0,6440.0,198000
255,4,1656,440.0,2.0,801.0,1095,70,25,1958.0,0.0,8,0,0.0,63.0,0,187,7628,0.0,0,561,0,1,0,0,1656.0,5972.0,119164
256,5,1124,0.0,0.0,0.0,1124,56,56,0.0,0.0,5,1,0.0,77.0,36,0,8335,0.0,0,0,1,0,0,0,1124.0,7211.0,93000
257,7,1892,431.0,2.0,982.0,1008,10,9,2000.0,647.0,8,1,544.0,71.0,0,108,8220,0.0,1,884,0,1,0,0,2436.0,5784.0,226750
258,3,1699,420.0,2.0,978.0,1014,110,40,1920.0,0.0,7,0,440.0,107.0,74,0,10615,1.0,0,685,0,1,0,0,2139.0,8476.0,95000
259,6,1416,312.0,1.0,780.0,780,62,60,1948.0,0.0,6,0,300.0,50.0,0,221,6000,0.0,1,636,1,0,0,0,1716.0,4284.0,139900
260,3,1306,0.0,0.0,728.0,1306,70,44,0.0,0.0,6,0,0.0,55.0,0,263,5350,0.0,0,0,1,0,0,0,1306.0,4044.0,76500
261,4,672,308.0,1.0,672.0,672,70,5,1997.0,0.0,4,0,0.0,60.0,108,88,5400,0.0,0,0,1,0,0,0,672.0,4728.0,86900
262,5,1160,257.0,1.0,1113.0,1160,42,42,1968.0,0.0,6,0,785.0,0.0,0,81,17979,1.0,0,0,1,0,0,0,1945.0,16034.0,152500
263,4,930,286.0,1.0,911.0,930,57,57,1953.0,115.0,5,0,767.0,68.0,0,134,9520,0.0,0,0,1,0,0,0,1697.0,7823.0,99000
264,4,708,0.0,0.0,420.0,708,70,60,0.0,0.0,5,0,280.0,50.0,0,164,5330,0.0,0,0,1,0,0,0,988.0,4342.0,82500
265,6,1575,529.0,2.0,1575.0,1575,18,18,1992.0,0.0,5,0,430.0,50.0,0,0,8012,1.0,0,0,0,1,0,0,2005.0,6007.0,179200
266,5,1059,286.0,1.0,1059.0,1059,44,44,1966.0,0.0,6,0,773.0,75.0,88,0,9000,1.0,0,0,1,0,0,0,1832.0,7168.0,142500
267,4,1005,440.0,2.0,1005.0,1005,46,46,1964.0,0.0,5,0,513.0,62.0,0,0,14299,1.0,0,0,1,0,0,0,1518.0,12781.0,115400
268,7,1929,650.0,2.0,1057.0,1057,9,9,2001.0,0.0,7,1,738.0,0.0,235,0,7050,1.0,1,872,0,1,0,0,2667.0,4383.0,226000
269,7,1200,480.0,2.0,600.0,520,5,5,2005.0,0.0,4,0,0.0,30.0,166,0,3180,0.0,1,600,0,1,0,0,1200.0,1980.0,144152
270,8,2690,795.0,3.0,1765.0,1804,7,7,2003.0,221.0,9,1,0.0,112.0,58,268,16451,0.0,1,886,0,1,0,0,2690.0,13761.0,370000
271,5,833,495.0,2.0,833.0,833,26,26,1984.0,0.0,5,0,207.0,76.0,0,431,12887,1.0,0,0,1,0,0,0,1040.0,11847.0,149900
272,6,1456,429.0,2.0,728.0,728,4,4,2006.0,0.0,8,0,0.0,105.0,0,0,15578,0.0,1,728,0,1,0,0,1456.0,14122.0,172785
273,5,864,720.0,2.0,864.0,864,60,8,1980.0,0.0,5,0,398.0,60.0,0,194,7200,1.0,0,0,1,0,0,0,1262.0,5938.0,129000
274,6,1586,435.0,2.0,1362.0,1586,31,12,1979.0,0.0,7,1,0.0,48.0,0,192,17043,0.0,0,0,0,1,0,0,1586.0,15457.0,181000
275,5,1370,300.0,1.0,1058.0,1370,54,54,1956.0,272.0,6,1,678.0,125.0,0,191,10000,1.0,0,0,1,0,0,0,2048.0,7952.0,148000
276,6,914,0.0,0.0,914.0,914,8,8,0.0,0.0,4,0,475.0,75.0,0,32,8050,1.0,0,0,1,0,0,0,1389.0,6661.0,117250
277,7,1555,430.0,2.0,1373.0,1555,5,4,2005.0,16.0,7,1,16.0,43.0,20,143,3182,0.0,0,0,0,1,0,0,1571.0,1611.0,192500
278,6,1556,452.0,2.0,716.0,716,30,30,1980.0,0.0,6,1,81.0,24.0,0,161,1950,1.0,1,840,0,1,0,0,1637.0,313.0,151000
279,5,882,461.0,2.0,882.0,882,38,38,1980.0,0.0,5,0,138.0,70.0,0,96,7700,1.0,0,0,1,0,0,0,1020.0,6680.0,112500
280,5,1167,495.0,2.0,915.0,1167,90,60,1972.0,0.0,6,1,645.0,98.0,0,0,8731,0.0,0,0,1,0,0,0,1812.0,6919.0,144000
281,9,1800,944.0,3.0,1800.0,1800,3,2,2008.0,714.0,6,1,1204.0,89.0,0,210,8232,1.0,0,0,0,1,0,0,3004.0,5228.0,370967
282,6,1456,440.0,2.0,855.0,855,35,35,1975.0,0.0,6,1,514.0,24.0,0,173,2280,0.0,1,601,0,1,0,0,1970.0,310.0,149900
283,7,1660,493.0,2.0,831.0,831,8,8,2002.0,95.0,7,0,0.0,68.0,68,144,8935,0.0,1,829,0,1,0,0,1660.0,7275.0,195000
284,7,1482,392.0,2.0,384.0,812,18,18,1992.0,170.0,7,1,0.0,0.0,25,100,9125,0.0,1,670,0,1,0,0,1482.0,7643.0,163900
285,6,1522,552.0,2.0,1190.0,1522,26,26,1984.0,136.0,7,1,299.0,0.0,77,0,11075,0.0,0,0,0,1,0,0,1821.0,9254.0,182000
286,9,2036,780.0,3.0,2190.0,2036,2,2,2008.0,246.0,9,1,1758.0,113.0,154,90,13438,1.0,0,0,0,1,0,0,3794.0,9644.0,410000
287,5,1595,672.0,2.0,1582.0,1595,19,19,1991.0,0.0,5,0,55.0,82.0,0,0,11070,1.0,0,0,0,1,0,0,1650.0,9420.0,152000
288,7,1686,462.0,2.0,891.0,891,5,5,2005.0,172.0,8,0,0.0,65.0,101,144,7800,0.0,1,795,0,1,0,0,1686.0,6114.0,184000
289,7,1344,784.0,4.0,1344.0,1344,13,12,1997.0,200.0,8,0,1309.0,78.0,0,0,7060,2.0,0,0,0,1,0,0,2653.0,4407.0,206300
290,5,1652,928.0,3.0,1652.0,1652,40,40,1970.0,0.0,8,0,149.0,0.0,0,0,11836,0.0,0,0,0,1,0,0,1801.0,10035.0,146500
291,4,1337,263.0,1.0,832.0,832,54,54,1956.0,0.0,5,0,0.0,60.0,0,0,8382,0.0,0,505,1,0,0,0,1337.0,7045.0,108000
292,7,1920,487.0,2.0,570.0,1222,42,18,1968.0,143.0,8,1,0.0,102.0,98,0,10192,0.0,0,698,0,0,1,0,1920.0,8272.0,170000
293,6,848,420.0,2.0,848.0,848,6,6,2004.0,205.0,3,0,662.0,0.0,0,140,4426,1.0,0,0,1,0,0,0,1510.0,2916.0,145000
294,7,1055,440.0,2.0,1057.0,1055,35,35,1975.0,0.0,4,1,435.0,24.0,27,0,2280,0.0,0,0,0,1,0,0,1490.0,790.0,123000
295,6,1291,431.0,2.0,1291.0,1291,14,13,1996.0,0.0,6,1,1003.0,0.0,0,307,2887,1.0,0,0,1,0,0,0,2294.0,593.0,173000
296,6,720,484.0,2.0,624.0,720,82,7,2005.0,0.0,5,0,0.0,60.0,0,106,8520,0.0,0,0,1,0,0,0,720.0,7800.0,105900
297,4,988,297.0,1.0,462.0,526,37,37,1973.0,0.0,5,0,462.0,21.0,101,120,1596,1.0,0,462,1,0,0,0,1450.0,146.0,91000
298,5,1523,295.0,1.0,1067.0,986,61,5,1949.0,0.0,7,1,312.0,78.0,0,0,15600,1.0,0,537,0,1,0,0,1835.0,13765.0,158000
299,7,1728,572.0,2.0,864.0,864,6,6,2004.0,0.0,7,0,0.0,65.0,56,187,9313,0.0,1,864,0,1,0,0,1728.0,7585.0,190000
300,8,1239,477.0,2.0,1230.0,1239,15,15,1995.0,0.0,4,1,560.0,22.0,24,172,11064,1.0,1,0,1,0,0,0,1799.0,9265.0,217500
301,5,1955,356.0,1.0,1151.0,1151,52,52,1958.0,162.0,7,0,330.0,75.0,0,0,9000,0.0,0,804,0,1,0,0,2285.0,6715.0,165500
302,7,1564,234.0,1.0,704.0,860,69,60,1941.0,0.0,7,1,275.0,75.0,0,0,12000,0.0,1,704,1,0,0,0,1839.0,10161.0,174500
303,4,1204,312.0,1.0,416.0,1204,56,56,1954.0,0.0,6,0,0.0,62.0,0,0,7692,0.0,0,0,1,0,0,0,1204.0,6488.0,100000
304,6,1329,312.0,1.0,1329.0,1329,52,52,1958.0,108.0,6,0,923.0,81.0,36,393,14267,0.0,1,0,1,0,0,0,2252.0,12015.0,172000
305,5,879,440.0,2.0,864.0,879,35,35,1975.0,0.0,5,0,330.0,75.0,80,0,9675,0.0,0,0,1,0,0,0,1209.0,8466.0,120000
306,4,841,294.0,1.0,721.0,841,60,60,1950.0,0.0,4,0,0.0,60.0,0,250,8400,0.0,0,0,1,0,0,0,841.0,7559.0,82000
307,6,1312,649.0,2.0,784.0,900,63,60,1953.0,0.0,6,0,0.0,50.0,28,0,7500,0.0,1,412,1,0,0,0,1312.0,6188.0,127000
308,6,2058,396.0,2.0,735.0,1134,93,60,1950.0,0.0,8,1,319.0,60.0,0,0,9600,0.0,1,924,1,0,0,0,2377.0,7223.0,129500
309,8,1360,565.0,2.0,1220.0,1360,26,26,1984.0,0.0,4,1,1036.0,0.0,0,63,5814,1.0,0,0,1,0,0,0,2396.0,3418.0,187500
310,8,1786,715.0,3.0,1778.0,1786,8,7,2002.0,240.0,6,1,1538.0,0.0,35,182,14860,1.0,0,0,0,1,0,0,3324.0,11536.0,300000
311,6,1993,495.0,2.0,825.0,1097,39,39,1971.0,252.0,8,1,416.0,0.0,66,0,14803,0.0,1,896,0,1,0,0,2409.0,12394.0,190000
312,4,1362,280.0,1.0,951.0,986,90,60,1920.0,0.0,7,0,0.0,50.0,0,0,7550,0.0,0,376,0,1,0,0,1362.0,6188.0,96000
313,7,1550,438.0,2.0,1092.0,1112,4,3,2007.0,100.0,7,0,812.0,65.0,168,0,8125,1.0,0,438,0,1,0,0,2362.0,5763.0,241000
314,5,1696,349.0,1.0,1140.0,1696,48,48,1962.0,0.0,8,1,0.0,40.0,30,0,13673,0.0,1,0,1,0,0,0,1696.0,11977.0,143900
315,4,1092,286.0,1.0,546.0,546,40,40,1970.0,0.0,5,0,408.0,21.0,0,0,1533,0.0,1,546,1,0,0,0,1500.0,33.0,87550
316,9,1752,576.0,2.0,1752.0,1752,5,5,2005.0,412.0,6,1,456.0,61.0,82,196,7658,1.0,0,0,0,1,0,0,2208.0,5450.0,319900
317,9,2473,675.0,3.0,1094.0,1102,4,4,2006.0,184.0,11,1,205.0,63.0,39,246,12292,0.0,1,1371,0,1,0,0,2678.0,9614.0,356383
318,9,1800,702.0,2.0,1800.0,1800,3,3,2007.0,0.0,7,0,0.0,122.0,136,288,11923,0.0,0,0,0,1,0,0,1800.0,10123.0,239000
319,7,2197,783.0,3.0,1080.0,1108,17,16,1993.0,320.0,9,1,228.0,91.0,99,385,10010,1.0,1,1089,0,1,0,0,2425.0,7585.0,287500
320,5,1382,660.0,2.0,720.0,854,69,60,1991.0,0.0,7,0,360.0,0.0,0,237,12358,0.0,1,0,1,0,0,0,1742.0,10616.0,128500
321,7,1733,433.0,2.0,847.0,847,6,6,2004.0,0.0,7,1,0.0,63.0,48,144,8577,0.0,1,886,0,1,0,0,1733.0,6844.0,185088
322,7,1402,625.0,2.0,1402.0,1402,2,2,2008.0,0.0,7,0,0.0,72.0,126,205,8640,0.0,0,0,0,1,0,0,1402.0,7238.0,229800
323,5,887,288.0,1.0,864.0,887,26,26,1984.0,0.0,5,0,516.0,62.0,0,140,10447,0.0,0,0,1,0,0,0,1403.0,9044.0,124500
324,5,1051,504.0,2.0,1051.0,1051,42,42,1968.0,0.0,6,0,758.0,80.0,0,0,9600,1.0,0,0,1,0,0,0,1809.0,7791.0,142000
325,6,1510,216.0,1.0,755.0,755,90,60,1920.0,0.0,6,0,305.0,69.0,0,0,4899,0.0,0,755,1,0,0,0,1815.0,3084.0,149000
326,5,1656,506.0,2.0,1656.0,1656,37,37,1973.0,564.0,8,0,0.0,87.0,211,0,9246,0.0,0,0,0,1,0,0,1656.0,7590.0,135000
327,6,958,440.0,2.0,1078.0,958,34,34,1977.0,0.0,5,1,120.0,0.0,205,0,4928,0.0,0,0,0,1,0,0,1078.0,3850.0,128000
328,8,3228,546.0,2.0,3200.0,3228,18,17,1992.0,0.0,10,1,1231.0,0.0,75,264,12692,1.0,0,0,0,0,1,0,4459.0,8233.0,430000
